lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_so2_emissions
12.95,77.55,0.0,0.194386824965477,0.6495444178581238,1641.90576171875,1072.9090576171875,221.74044799804688,0.0,12.520913124084473,0.0,0.0,18.27056121826172,400.3496398925781,0.0,0.13971486687660217,0.0,3368.680027678609
12.95,77.65,0.0,9.59015941619873,17.180158615112305,1641.90576171875,1072.9090576171875,221.74044799804688,0.0,12.520913124084473,0.0,0.0,18.27056121826172,400.3496398925781,0.0,0.1115560308098793,0.0,3394.5782556310296
12.95,77.75,0.0,0.49050840735435486,1.2537118196487427,921.0204467773438,581.7473754882812,124.38442993164062,0.0,7.190352439880371,0.0,0.0,10.248797416687012,235.972900390625,0.0,0.5913446545600891,0.0,1882.8998673260212
12.95,77.85,0.0,0.36168840527534485,0.2651784121990204,200.13511657714844,90.5856704711914,27.028379440307617,0.0,1.8597925901412964,0.0,0.0,2.2270348072052,71.5960693359375,0.0,0.6580442190170288,0.0,394.71697425842285
12.95,77.95,0.0,0.3626976013183594,0.1449095904827118,200.13511657714844,90.5856704711914,27.028379440307617,0.0,1.8597925901412964,0.0,0.0,2.2270348072052,71.5960693359375,0.0,0.4712246060371399,0.0,394.41089501976967
13.05,77.05,0.0,0.023946844041347504,0.008006303571164608,62.95864486694336,28.496498107910156,8.502606391906738,0.0,1.2523082494735718,0.0,0.0,0.7005821466445923,27.12662696838379,0.0,0.5472219586372375,0.0,129.61644183751196
13.05,77.15,0.0,0.11877768486738205,0.015355558134615421,62.95864486694336,28.496498107910156,8.502606391906738,0.0,1.2523082494735718,0.0,0.0,0.7005821466445923,27.12662696838379,0.0,0.56160569190979,0.0,129.733005666174
13.05,77.25,0.0,0.0,0.008034924976527691,81.98780822753906,37.10952377319336,11.072505950927734,0.0,1.523136019706726,0.0,0.0,0.9123319983482361,35.32560348510742,0.0,0.6172351837158203,0.0,168.5561795635149
13.05,77.35,0.0,0.0,0.145701602101326,101.01696014404297,45.7225456237793,13.642404556274414,0.0,1.7939636707305908,0.0,0.0,1.1240818500518799,43.52458572387695,0.0,0.7145494222640991,0.0,207.68479259312153
13.05,77.45,0.0,0.2010623812675476,1.0643184185028076,101.01696014404297,45.7225456237793,13.642404556274414,0.0,1.7939636707305908,0.0,0.0,1.1240818500518799,43.52458572387695,0.0,0.623346209526062,0.0,208.71326857805252
