lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_co_emissions
13.35,77.25,0.0,0.2855304181575775,0.5272883772850037,5.606835842132568,333.4083251953125,1.1361899375915527,0.0,299.12982177734375,0.0,0.0,0.9501321911811829,1307.158203125,0.0,103.00302124023438,0.0,2051.2053481042385
13.35,77.35,0.0,1.2458758354187012,0.4562028646469116,2.488532543182373,147.9796142578125,0.5042853951454163,0.0,245.81857299804688,0.0,0.0,0.4217057526111603,826.7221069335938,0.0,106.56041717529297,0.0,1332.1973137557507
13.35,77.45,0.0,0.4985400140285492,0.0,2.488532543182373,147.9796142578125,0.5042853951454163,0.0,245.81857299804688,0.0,0.0,0.4217057526111603,826.7221069335938,0.0,93.94334411621094,0.0,1318.3767020106316
13.35,77.55,0.0,0.04774163290858269,0.0,4.871102333068848,591.342529296875,0.987097978591919,0.0,309.87969970703125,0.0,0.0,0.8254551291465759,1618.24169921875,0.0,98.32611846923828,0.0,2624.5214437656105
13.35,77.65,0.0,0.9668242931365967,0.0,4.871102333068848,591.342529296875,0.987097978591919,0.0,309.87969970703125,0.0,0.0,0.8254551291465759,1618.24169921875,0.0,86.75729370117188,0.0,2613.871701657772
13.35,77.75,0.0,0.6399421095848083,0.0,5.007350444793701,448.60223388671875,1.0147078037261963,0.0,268.63458251953125,0.0,0.0,0.8485434651374817,1663.504638671875,0.0,85.0099868774414,0.0,2473.2619857788086
13.35,77.85,0.0,0.0,0.002139108022674918,5.143598556518555,305.86199951171875,1.042317509651184,0.0,227.38949584960938,0.0,0.0,0.8716320395469666,1708.7679443359375,0.0,75.2462158203125,0.0,2324.3253427313175
13.35,77.95,0.0,0.06204419210553169,0.05031336471438408,5.143598556518555,305.86199951171875,1.042317509651184,0.0,227.38949584960938,0.0,0.0,0.8716320395469666,1708.7679443359375,0.0,77.37078857421875,0.0,2326.560133934021
13.45,77.05,0.0,0.10079892724752426,0.0,8.725139617919922,518.8369750976562,1.768094539642334,0.0,352.4410400390625,0.0,0.0,1.4785585403442383,1787.594970703125,0.0,109.68807220458984,0.0,2780.6336496695876
13.45,77.15,0.0,0.09213396161794662,0.4354608356952667,8.725139617919922,518.8369750976562,1.768094539642334,0.0,352.4410400390625,0.0,0.0,1.4785585403442383,1787.594970703125,0.0,113.82523345947266,0.0,2785.197606794536
13.45,77.25,0.0,0.9982945322990417,0.5243147611618042,5.606835842132568,333.4083251953125,1.1361899375915527,0.0,299.12982177734375,0.0,0.0,0.9501321911811829,1307.158203125,0.0,109.7513427734375,0.0,2058.66346013546
13.45,77.35,0.0,0.48211202025413513,0.0,2.488532543182373,147.9796142578125,0.5042853951454163,0.0,245.81857299804688,0.0,0.0,0.4217057526111603,826.7221069335938,0.0,86.64059448242188,0.0,1311.057524383068
13.45,77.45,0.0,0.1735115796327591,0.0,2.488532543182373,147.9796142578125,0.5042853951454163,0.0,245.81857299804688,0.0,0.0,0.4217057526111603,826.7221069335938,0.0,85.85269165039062,0.0,1309.9610211104155
13.45,77.55,0.0,0.046376392245292664,0.0,4.871102333068848,591.342529296875,0.987097978591919,0.0,309.87969970703125,0.0,0.0,0.8254551291465759,1618.24169921875,0.0,83.22958374023438,0.0,2609.4235437959433
13.45,77.65,0.0,0.9623387455940247,0.0,4.871102333068848,591.342529296875,0.987097978591919,0.0,309.87969970703125,0.0,0.0,0.8254551291465759,1618.24169921875,0.0,73.87318420410156,0.0,2600.983106613159
13.45,77.75,0.0,0.6765418648719788,0.04492907226085663,5.007350444793701,448.60223388671875,1.0147078037261963,0.0,268.63458251953125,0.0,0.0,0.8485434651374817,1663.504638671875,0.0,51.77293014526367,0.0,2440.106457874179
13.45,77.85,0.0,0.0,0.04606487974524498,5.143598556518555,305.86199951171875,1.042317509651184,0.0,227.38949584960938,0.0,0.0,0.8716320395469666,1708.7679443359375,0.0,75.22404479980469,0.0,2324.3470974825323
13.45,77.95,0.0,0.0,0.0,5.143598556518555,305.86199951171875,1.042317509651184,0.0,227.38949584960938,0.0,0.0,0.8716320395469666,1708.7679443359375,0.0,75.7447280883789,0.0,2324.8217158913612
