lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops,total_pm10_emissions
13.35,77.15,0.0,0.0041801524348556995,0.0,30.724836349487305,84.2210922241211,18.83595848083496,0.0041257417760789394,20.027511596679688,2.5157439708709717,0.0,0.6023115515708923,127.141357421875,0.001554911839775741,8.190972328186035,0.629660427570343,0.7190995216369629,293.61840467888396
13.35,77.25,0.0,0.028553036972880363,0.09587088972330093,19.743999481201172,54.121070861816406,12.104118347167969,9.995165601139888e-05,17.476354598999023,1.6408110857009888,0.0,0.38704967498779297,94.41492462158203,5.1249840907985345e-05,8.196560859680176,0.6252887845039368,0.7273076176643372,209.56206106149693
13.35,77.35,0.0,0.12458761781454086,0.08294627070426941,8.76315689086914,24.021041870117188,5.372280120849609,6.197059974510921e-06,14.925192832946777,0.8516086339950562,0.0,0.17178772389888763,61.68849182128906,2.8287479381106095e-06,7.691507339477539,2.5240800380706787,0.44826069474220276,126.66495088058286
13.35,77.45,0.0,0.04985399916768074,0.0,8.76315689086914,24.021041870117188,5.372280120849609,0.00013984780525788665,14.925192832946777,0.0,0.0,0.17178772389888763,61.68849182128906,6.031956581864506e-05,6.780635833740234,3.7406275272369385,0.4398418962955475,125.95311068378214
13.35,77.55,0.0,0.004774163942784071,0.0,17.153173446655273,256.42083740234375,10.515804290771484,0.0008057717932388186,19.460315704345703,1.65224289894104,0.0,0.3362606167793274,120.7502670288086,0.00037603560485877097,7.097342491149902,4.233240604400635,0.47340190410614014,438.09884235964273
13.35,77.65,0.0,0.09668245166540146,0.0,17.153173446655273,256.42083740234375,10.515804290771484,0.00010525379184400663,19.460315704345703,1.6992290019989014,0.0,0.3362606167793274,120.7502670288086,6.495779234683141e-05,7.136801719665527,3.4635837078094482,0.6282529830932617,437.66137856552086
13.35,77.75,0.0,0.06399419903755188,0.0,17.632957458496094,153.03521728515625,10.80993938446045,0.00011611789523158222,16.904695510864258,0.7486824989318848,0.0,0.3456660807132721,124.12773895263672,8.012447506189346e-05,6.993350028991699,3.2860562801361084,0.6052265167236328,334.5537204385182
13.35,77.85,0.0,0.0,0.00038892964948900044,18.11274528503418,49.64956283569336,11.104072570800781,0.0008530388004146516,14.349077224731445,0.8863275647163391,0.0,0.3550715446472168,127.50517272949219,0.00036663355422206223,6.189840316772461,2.799396276473999,0.5372275710105896,231.49010252137668
13.35,77.95,0.0,0.006204419303685427,0.00914791226387024,18.11274528503418,49.64956283569336,11.104072570800781,3.3294760214630514e-05,14.349077224731445,0.4448511004447937,0.0,0.3550715446472168,127.50517272949219,3.118643871857785e-05,6.364724636077881,3.4165680408477783,0.5676560401916504,231.88491882072776
13.45,77.05,0.0,0.010079890489578247,0.0,30.724836349487305,84.2210922241211,18.83595848083496,1.597377922735177e-05,20.027511596679688,0.07720331847667694,0.0,0.6023115515708923,127.141357421875,6.540095000673318e-06,8.72895622253418,0.9528636336326599,0.7864471673965454,292.1086403709728
13.45,77.15,0.0,0.009213397279381752,0.07917479425668716,30.724836349487305,84.2210922241211,18.83595848083496,0.00014881599054206163,20.027511596679688,0.8357016444206238,0.0,0.6023115515708923,127.141357421875,6.248724821489304e-05,9.058201789855957,0.7722802758216858,0.8018071055412292,293.10965793498326
13.45,77.25,0.0,0.09982942789793015,0.09533027559518814,19.743999481201172,54.121070861816406,12.104118347167969,8.073501521721482e-05,17.476354598999023,1.0805107355117798,0.0,0.38704967498779297,94.41492462158203,4.218743197270669e-05,8.733449935913086,0.7349927425384521,0.7804956436157227,209.77224926927374
13.45,77.35,0.0,0.04821119084954262,0.0,8.76315689086914,24.021041870117188,5.372280120849609,1.3163959920348134e-05,14.925192832946777,1.214236855506897,0.0,0.17178772389888763,61.68849182128906,0.0,7.129685401916504,1.71855628490448,0.5802200436592102,125.63287420076722
13.45,77.45,0.0,0.017351161688566208,0.0,8.76315689086914,24.021041870117188,5.372280120849609,0.00011306747910566628,14.925192832946777,0.7733675241470337,0.0,0.17178772389888763,61.68849182128906,4.45398036390543e-05,7.062662124633789,3.1695477962493896,0.6120415329933167,126.5770790069655
13.45,77.55,0.0,0.004637639969587326,0.0,17.153173446655273,256.42083740234375,10.515804290771484,8.595054532634094e-05,19.460315704345703,1.0903966426849365,0.0,0.3362606167793274,120.7502670288086,3.768588067032397e-05,6.846445560455322,2.895432233810425,0.5877254605293274,436.0614196635797
13.45,77.65,0.0,0.09623389691114426,0.0,17.153173446655273,256.42083740234375,10.515804290771484,1.5406039892695844e-05,19.460315704345703,0.03259287029504776,0.0,0.3362606167793274,120.7502670288086,2.039952050836291e-05,6.076934337615967,2.278656005859375,0.5123006105422974,433.63341201648836
13.45,77.75,0.0,0.06765419989824295,0.008168940432369709,17.632957458496094,153.03521728515625,10.80993938446045,0.001374456100165844,16.904695510864258,0.7448719143867493,0.0,0.3456660807132721,124.12773895263672,0.0005136167746968567,4.258883476257324,2.4142682552337646,0.385930597782135,330.7378801291925
13.45,77.85,0.0,0.0,0.008375448174774647,18.11274528503418,49.64956283569336,11.104072570800781,5.0365542847430333e-05,14.349077224731445,0.27179577946662903,0.0,0.3550715446472168,127.50517272949219,2.5447678126511164e-05,6.188119888305664,2.723004102706909,0.5311872959136963,230.79826051818782
13.45,77.95,0.0,0.0,0.0,18.11274528503418,49.64956283569336,11.104072570800781,9.151248377747834e-06,14.349077224731445,0.3125219941139221,0.0,0.3550715446472168,127.50517272949219,2.8331756766419858e-05,6.230763912200928,2.8372795581817627,0.5383663773536682,230.9946715152546
